Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Negative feedback from users: Hide all,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Link Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Negative feedback from users: Hide,Matched Audience Targeting Consumption (Video Click),publish_datetime,month
122152068602762707,61572881214141,Juan365,"Play hard, rest smart.
Si Juan, marunong mag-timeout—hindi laging spin ng spin! 
Limit mo, control mo. 

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,08/26/2025 08:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid02bMZNGt74C6aadguu1hFkbVDx7Caf3w5ZxthpHUZSJUmXxDdBdufpVaGy551Lk54Sl,0,0,Photos,,,,,Lifetime,91857.0,49478.0,986.0,573.0,359.0,54.0,6.0,2028.0,1749.0,279.0,,1.4,,,,3.0,,2025-08-26 08:00:00,2025-08
122152036310762707,61572881214141,Juan365,"Congratulations sa 10 lucky Juankada! Enjoy your 300 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap! 

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",,0,08/26/2025 05:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid02qGQLSC5zzDSCsLgmfGhLBp7VHx8x9D4n5WnsGfHhix2pQSD7aDG9MJNUA9Low2jbl,0,0,Photos,,,,,Lifetime,166192.0,87455.0,2024.0,1329.0,634.0,61.0,7.0,5293.0,4622.0,671.0,,2.58,,,,3.0,,2025-08-26 05:00:00,2025-08
122152014752762707,61572881214141,Juan365,"THINK BEFORE YOU CLICK! 
Juankada, kung may natanggap kang suspicious link, PM, o email, huwag kang magpaloko — IGNORE IT! ❌
Tandaan, dapat Juan365 CSR lang ang legit na kausap mo pagdating sa promos, rewards, o concerns. Makipag-usap lang sa aming Live Chat o sa Official Juan365 Facebook Page para SAFE ka lagi. 

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,08/26/2025 02:51,,https://www.facebook.com/Juan365officialpage/posts/pfbid0pHPx5d1op5h4titivmV4Bywxy1RDzvgjVXf9vudYmHbZUXxDEA5FoEcaRvLAJBbRl,0,0,Photos,,,,,Lifetime,94111.0,52475.0,984.0,629.0,299.0,56.0,3.0,1519.0,1285.0,232.0,2.0,1.35,,,,3.0,,2025-08-26 02:51:00,2025-08
122151998648762707,61572881214141,Juan365,"Beat the Joker, own the game! Joker Ace exclusive sa Juan365!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan","Beat the Joker, own the game! Joker Ace exclusive sa Juan365!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",36,08/26/2025 01:00,,https://www.facebook.com/Juan365officialpage/videos/1753993835221781/,1,0,Videos,,,,,Lifetime,13749.0,15008.0,574.0,363.0,175.0,36.0,,491.0,490.0,,1.0,0.02,53733.463,4.463,0.0,,,2025-08-26 01:00:00,2025-08
122151935834762707,61572881214141,Juan365,"Congrats, Juankada! 

Panalo na naman sa talento! 👏 David Licauco wins the German Moreno Power Tandem Award para sa “Maria Clara at Ibarra” at “Maging Sino Ka Man”! 🌟

Ipagdiwang natin ang tagumpay! 🏆

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,08/25/2025 18:35,,https://www.facebook.com/Juan365officialpage/posts/pfbid0Ju4fU2G5WqW6TB2TiMTU2aBBmhGNsjU8RZKZRYbJTywWHh5PUEWzq5BRdarC6Hxql,0,0,Photos,,,,,Lifetime,57003.0,30587.0,1292.0,839.0,371.0,82.0,,1163.0,963.0,200.0,,0.69,,,,1.0,,2025-08-25 18:35:00,2025-08
122151927122762707,61572881214141,Juan365,"JUAN MOOD CHECK!
Gamit lang ang emojis—kamusta ang swerte mo today?
Comment mo na sa baba, Juankada! ⬇️

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",,0,08/25/2025 18:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid0zz9TwavnfSAbtvt9sa4ywQBFmBdpFkBSWucpVtxFb4N1BrSoH9SMJ2WVkSQEqPRrl,0,0,Photos,,,,,Lifetime,75674.0,44190.0,1608.0,865.0,678.0,65.0,1.0,2027.0,1862.0,164.0,1.0,0.97,,,,,,2025-08-25 18:00:00,2025-08
122151860984762707,61572881214141,Juan365,"Hindi lang basta laro—may diskarte si JUAN! 💡🎰
Set limits, choose fun, and keep it safe every time.
Mas solid ‘pag may control. 💪

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,08/25/2025 08:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid0L5kqpGMDcqcbW7dk5xbhooLZEw62naR3kkoTanS3LMK385RRe1n6gKocwx9oq1LCl,0,0,Photos,,,,,Lifetime,83293.0,47797.0,830.0,499.0,223.0,108.0,,1526.0,1334.0,188.0,4.0,1.08,,,,1.0,,2025-08-25 08:00:00,2025-08
122151832844762707,61572881214141,Juan365,"Do you have what it takes to beat the Joker? 
Huwag magpahuli sa bagong level ng saya!
Play Joker Ace ngayon na, exclusively sa Juan365!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan","Do you have what it takes to beat the Joker? 
Huwag magpahuli sa bagong level ng saya!
Play Joker Ace ngayon na, exclusively sa Juan365!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",26,08/25/2025 05:01,,https://www.facebook.com/reel/1468983604420040/,1,0,Reels,,,,,Lifetime,16819.0,17036.0,705.0,491.0,179.0,35.0,,598.0,598.0,,,0.09,75164.321,5.152,0.0,,,2025-08-25 05:01:00,2025-08
122151800228762707,61572881214141,Juan365,"🎉 BONUS ALERT, Juankada! 🎉

Over 150,000 players are getting up to Tenkyaw bonus TODAY No mechanics, just play at Juan365 and claim your reward! 

Follow us for more updates Juankada!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #bonusday",,0,08/25/2025 01:51,,https://www.facebook.com/Juan365officialpage/posts/pfbid02bRpQCnYGQGUGDXHetX9xGSD67ejWN12qMG5z1tgfuyVDrizuMZ2qzV7epPJGipgBl,0,0,Photos,,,,,Lifetime,412689.0,189057.0,2999.0,1815.0,1086.0,98.0,1.0,21286.0,19211.0,2072.0,3.0,5.86,,,,2.0,,2025-08-25 01:51:00,2025-08
122151791090762707,61572881214141,Juan365,"Sagutan ang aming mini crossword at ipakita ang galing mo!💡
10 lucky Juankada ang may chance magkaroon ng total of 3,000 worth of free Juan365 credits! 🎉

Mechanics:
1️⃣ Follow Juan365 official Page  and Juan365 Cares 
2️⃣ Comment your answers kasama ang iyong User ID at screenshot na pinapakita na naka-follow ka sa Juan365 Cares Page
3️⃣ Tag 3 friends

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",,0,08/25/2025 01:01,,https://www.facebook.com/Juan365officialpage/posts/pfbid02WtWgG9se6ist7sBrw2ND6jk7hWTParsdNfH56Ty9JzY9ART62rwfhfR6xcKAdmqBl,0,0,Photos,,,,,Lifetime,87610.0,44985.0,3108.0,909.0,1691.0,508.0,2.0,3858.0,3465.0,393.0,,1.0,,,,,,2025-08-25 01:01:00,2025-08
122151768110762707,61572881214141,Juan365,"Good News, Juankada! 
Tapos na po ang maintenance — OK na ulit ang deposits via GCash, Maya, at QRPH! 🎉

Salamat sa inyong pasensya at patuloy na suporta. Tuloy-tuloy na ulit ang saya! 

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,08/24/2025 21:51,,https://www.facebook.com/Juan365officialpage/posts/pfbid0S4iXYuW7DDsXvGkqwZV6Gvmbc83AUMeuR5oPuVAoarUb2BVnp6X2uNsifg7SPsCVl,0,0,Photos,,,,,Lifetime,144627.0,72959.0,1255.0,756.0,409.0,90.0,1.0,3888.0,3479.0,403.0,6.0,1.99,,,,,,2025-08-24 21:51:00,2025-08
122151764144762707,61572881214141,Juan365,"Start the week right, Juankada! Redeem your cashback now!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan","Start the week right, Juankada! Redeem your cashback now!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",11,08/24/2025 21:30,,https://www.facebook.com/Juan365officialpage/videos/1848515582676600/,1,0,Videos,,,,,Lifetime,18501.0,16520.0,721.0,431.0,227.0,63.0,,1019.0,1018.0,,1.0,0.0,62990.027,4.268,0.0,,,2025-08-24 21:30:00,2025-08
122151741650762707,61572881214141,Juan365,"Let this day be a reminder of the strength and resilience of the Filipino spirit.
Sa bawat kwento ng kabayanihan—mula noon hanggang ngayon—naaalala namin kayo, at pinapahalagahan.
Thank you for your service, your sacrifice, and your heart. 💙🧡

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,08/24/2025 18:01,,https://www.facebook.com/Juan365officialpage/posts/pfbid0XQyzy9z2PWGDJFQvgXWVyswBcp1ysJcnUgvbv9EMgmbQgGg3FeGhA2BmVhhUZ7KAl,0,0,Photos,,,,,Lifetime,79357.0,43649.0,1207.0,805.0,291.0,111.0,,1358.0,1165.0,193.0,,1.02,,,,,,2025-08-24 18:01:00,2025-08
122151659756762707,61572881214141,Juan365,"Ang GCash, Maya, at QRPH ay kasalukuyang under official maintenance, kaya’t pansamantalang hindi muna available ang deposits.

✅ Don’t Worry! Withdrawals are operating normally.

Ginagawa namin ang lahat para maibalik agad ang deposit channels.
Salamat po sa inyong pang-unawa!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,08/24/2025 05:39,,https://www.facebook.com/Juan365officialpage/posts/pfbid02ck9znT6jL9rsjTzve3FEgqVFqWqrGZAo5c1eGHuDgczUd9v6aQ1XAZe4RShENKrFl,0,0,Photos,,,,,Lifetime,207582.0,107413.0,1382.0,692.0,630.0,60.0,,5895.0,5287.0,608.0,,3.47,,,,,,2025-08-24 05:39:00,2025-08
122151653732762707,61572881214141,Juan365,"Know your limits and stick to them.
Panalo ka kung kontrolado ka. 🎮💡

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,08/24/2025 05:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid0fs1UBHqg9Hta5yuTU7t2vQEDwAom7dLVaaGKgipQagAsWtFvwpYPCWLTZD7Yy1rTl,0,0,Photos,,,,,Lifetime,92348.0,50912.0,659.0,349.0,273.0,37.0,,1760.0,1515.0,245.0,,1.1,,,,,,2025-08-24 05:00:00,2025-08
122151619766762707,61572881214141,Juan365,"Payment made easy sa Juan365! ⚡

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉 

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Payment made easy sa Juan365! ⚡

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉 

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",14,08/24/2025 01:01,,https://www.facebook.com/Juan365officialpage/videos/1308660064186354/,1,0,Videos,,,,,Lifetime,33827.0,30852.0,928.0,448.0,450.0,30.0,,1244.0,1243.0,,1.0,0.0,98868.698,3.411,0.0,,,2025-08-24 01:01:00,2025-08
122151588446762707,61572881214141,Juan365,"From chill games to thrill games—nandito na lahat!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GForEveryJuan","From chill games to thrill games—nandito na lahat!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GForEveryJuan",14,08/23/2025 21:30,,https://www.facebook.com/Juan365officialpage/videos/1287951769544142/,1,0,Videos,,,,,Lifetime,23275.0,21422.0,887.0,458.0,353.0,76.0,,1528.0,1524.0,,4.0,0.0,80485.185,4.24,0.0,,,2025-08-23 21:30:00,2025-08
122151559460762707,61572881214141,Juan365,"One move. One shot. Outplay the Joker and claim your victory!
Bagong laro, bagong saya — Joker Ace sa Juan365!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan","One move. One shot. Outplay the Joker and claim your victory!
Bagong laro, bagong saya — Joker Ace sa Juan365!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",30,08/23/2025 18:00,,https://www.facebook.com/Juan365officialpage/videos/1888750221708396/,1,0,Videos,,,,,Lifetime,19046.0,19464.0,744.0,423.0,275.0,46.0,,1203.0,1201.0,,2.0,0.07,80287.285,4.903,0.0,,,2025-08-23 18:00:00,2025-08
122151489260762707,61572881214141,Juan365,"Walang thrill kung puro risk.
Balance is key—kaya si Juan, laging naka-mindset.
Play safe. Play responsibly. 🎯💙

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada  #TheResponsibleJuan",,0,08/23/2025 08:01,,https://www.facebook.com/Juan365officialpage/posts/pfbid033knzaVF6rymV2NNYxgcHJjxD1y4mbbnvzd3hJwtF25q7wM4U5dr6S21gkVubm4eWl,0,0,Photos,,,,,Lifetime,127910.0,66776.0,1006.0,530.0,397.0,79.0,,3076.0,2544.0,530.0,2.0,1.85,,,,,,2025-08-23 08:01:00,2025-08
122151479372762707,61572881214141,Juan365,"⚠️ System Maintenance Advisory ⚠️ 

Hello Juan365 Fam! 🚨

Heads up lang po — may ongoing system maintenance ang GCash at QRPH. Dahil dito, possible na magkaroon ng delays o errors sa deposit transactions. 

✅ No worries! Tuloy-tuloy pa rin ang laro — just use Bank Transfer para sa inyong transactions. 💳🏦

Salamat sa patience at understanding ninyo Juankada 🙏. I-a-update namin kayo agad once QRPH at GCash are back online!

#Juan365 #Juan365PH #JuanKada #TheResponsibleJuan",,0,08/23/2025 07:06,,https://www.facebook.com/Juan365officialpage/posts/pfbid025phzNEqoeK95vbz3tpw161LvX9592UmJc8KbSFaeDY99k9Zj9MnBcpbYA4LHsRJvl,0,0,Photos,,,,,Lifetime,161897.0,79920.0,1030.0,546.0,443.0,41.0,,5209.0,4654.0,445.0,110.0,2.65,,,,,,2025-08-23 07:06:00,2025-08
122151463202762707,61572881214141,Juan365,"Kaya mo bang i-outsmart ang Joker? 🎭
Prove it! Play Joker Ace now at maranasan ang bagong level ng excitement! ⚡
Tara na sa Juan365!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan","Kaya mo bang i-outsmart ang Joker? 🎭
Prove it! Play Joker Ace now at maranasan ang bagong level ng excitement! ⚡
Tara na sa Juan365!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",47,08/23/2025 05:01,,https://www.facebook.com/Juan365officialpage/videos/771591295255942/,1,0,Videos,,,,,Lifetime,16717.0,15897.0,663.0,366.0,245.0,52.0,,523.0,519.0,,4.0,0.06,69513.443,4.908,0.0,,,2025-08-23 05:01:00,2025-08
122151427124762707,61572881214141,Juan365,"Shoutout sa ating 10 lucky Juankada!  Enjoy your 300 FREE Juan365 Credits!
Follow Juan365 para hindi ka mahuli sa susunod na chance manalo!

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",,0,08/23/2025 01:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid06uisiQDvkB4MJ1iY6rjfGhrLK1tgWbw1dEg66hn69Z7KTXa4PfxWazQWw7W2vYE8l,0,0,Photos,,,,,Lifetime,120898.0,63699.0,1618.0,1097.0,438.0,83.0,,3172.0,2758.0,408.0,6.0,1.72,,,,,,2025-08-23 01:00:00,2025-08
122151417884762707,61572881214141,Juan365,"📣Juankada Announcement 📣 

Nagkaroon ng system error noong Aug 21, 10:30 p.m. – Aug 22, 6:00 a.m. at may ilang players na nawalan ng gold coins. 
Bilang pasensya, Juan365 will refund double the lost amount! 
Contact customer service to claim. 🙌

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,08/23/2025 00:01,,https://www.facebook.com/Juan365officialpage/posts/pfbid02JFbyhHVDenqmhZEA7AknqfHPrrA1agwRD29WWcCwpnBgboGKDCGrkFsvDdWUcH9Zl,0,0,Photos,,,,,Lifetime,434677.0,202002.0,2193.0,1059.0,1080.0,54.0,1.0,19215.0,17118.0,1720.0,377.0,6.47,,,,,,2025-08-23 00:01:00,2025-08
122151399326762707,61572881214141,Juan365,"Petsa de Peligro, sana umabot pa to!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",,0,08/22/2025 21:30,,https://www.facebook.com/Juan365officialpage/posts/pfbid0SBNxmjpZXASKUbC4JYiQw7pyV4WMXyxEL1mRMCHt7yb3b6UDgJaoBbuReeL2j5Wal,0,0,Photos,,,,,Lifetime,81266.0,43874.0,983.0,599.0,302.0,82.0,,1640.0,1458.0,181.0,1.0,0.9,,,,,,2025-08-22 21:30:00,2025-08
122151373430762707,61572881214141,Juan365,"Huhuhu… TGIS na lang, Thank God It’s Saturday 😭

#Juan365 #Juan365PH #AllInJuanSaSaya #Juankada",,0,08/22/2025 18:04,,https://www.facebook.com/Juan365officialpage/posts/pfbid04e1r3z1j8ZQuiTi9fQa8itfVzCVhczCDksfYRH2rSKWnQbLSgwJx8R8yYNK7zs8ml,0,0,Photos,,,,,Lifetime,74256.0,42199.0,738.0,498.0,174.0,66.0,,564.0,459.0,104.0,1.0,0.7,,,,,,2025-08-22 18:04:00,2025-08
122151282944762707,61572881214141,Juan365,"Congratulations to the FIRST 100 JuanM Pasasalamat winners of 500 FREE Juan365 Credits! 🎉

Follow Juan365 para updated ka sa next wave of winners!

#Juan365 #Juan365PH #AllInJuanSaSaya #Juankada #JuanMGiveaway",,0,08/22/2025 05:30,,https://www.facebook.com/Juan365officialpage/posts/pfbid02z7agEXayQ5qgjtwvq7fEc1BwhKWz3L5ikUdRYfWKLWEd5VF5ejBgwnxsgSLKrU9Tl,0,0,Photos,,,,,Lifetime,471197.0,212881.0,4403.0,2915.0,1250.0,238.0,6.0,41080.0,19041.0,22030.0,9.0,3.82,,,,2.0,,2025-08-22 05:30:00,2025-08
122151271130762707,61572881214141,Juan365,Your reel,,41,08/22/2025 04:01,uploaded,https://www.facebook.com/Juan365officialpage/videos/1799916517226766/,0,0,Videos,,,,,Lifetime,10534.0,26920.0,909.0,588.0,244.0,77.0,,790.0,784.0,,6.0,0.01,99343.795,4.811,,,,2025-08-22 04:01:00,2025-08
122151260870762707,61572881214141,Juan365,Juan365 updated his cover photo.,,0,08/22/2025 02:45,,https://www.facebook.com/photo.php?fbid=122151260870762707&set=a.122127416456762707&type=3,0,0,Photos,,,,,Lifetime,1372.0,791.0,1221.0,816.0,312.0,93.0,,8.0,6.0,2.0,,0.07,,,,,,2025-08-22 02:45:00,2025-08
122151247646762707,61572881214141,Juan365,"Nasaan si Juan?
10 lucky Juankada ang may chance magkaroon ng total of 3,000 worth of free Juan365 credits! 🎉

Mechanics:
1️⃣ Follow Juan365 Official Page
2️⃣ Comment your answer kasama ang iyong User ID at screenshot na pinapakita na naka-follow ka sa Juan365 Official Page

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan","Nasaan si Juan?
10 lucky Juankada ang may chance magkaroon ng total of 3,000 worth of free Juan365 credits! 🎉

Mechanics:
1️⃣ Follow @[61572881214141:2048:Juan365] Official Page
2️⃣ Comment your answer kasama ang iyong User ID at screenshot na pinapakita na naka-follow ka sa Juan365 Official Page

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",20,08/22/2025 01:10,,https://www.facebook.com/Juan365officialpage/videos/966184195637211/,0,0,Videos,,,,,Lifetime,58292.0,40017.0,2706.0,1153.0,1161.0,392.0,,1443.0,1439.0,,4.0,0.09,211453.014,4.363,,,,2025-08-22 01:10:00,2025-08
122151214106762707,61572881214141,Juan365,"Paalala sa lahat Juankada: Maging handa ngayong tag-ulan. Iwasan ang baha-prone areas at siguraduhin ang kaligtasan ng pamilya. Stay safe, stay dry! ☔

#Juan365 #Juan365PH #JuanKada #AllInJuanSaSaya #StaySafeStayDry","Paalala sa lahat Juankada: Maging handa ngayong tag-ulan. Iwasan ang baha-prone areas at siguraduhin ang kaligtasan ng pamilya. Stay safe, stay dry! ☔

#Juan365 #Juan365PH #JuanKada #AllInJuanSaSaya #StaySafeStayDry",14,08/21/2025 20:12,,https://www.facebook.com/Juan365officialpage/videos/763737923024403/,0,0,Videos,,,,,Lifetime,36657.0,26367.0,989.0,629.0,273.0,87.0,,422.0,419.0,,3.0,0.0,96257.252,3.086,,,,2025-08-21 20:12:00,2025-08
122151196952762707,61572881214141,Juan365,"Access Juan365 in just 1 tap, Juankada! 📲
I-add na sa Home Screen para laging ready ang saya!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan","Access Juan365 in just 1 tap, Juankada! 📲
I-add na sa Home Screen para laging ready ang saya!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",37,08/21/2025 18:24,,https://www.facebook.com/Juan365officialpage/videos/1648741875781593/,0,0,Videos,,,,,Lifetime,17864.0,17605.0,812.0,524.0,202.0,86.0,,465.0,465.0,,,0.02,122314.375,8.125,,,,2025-08-21 18:24:00,2025-08
122151145172762707,61572881214141,Juan365,"🚧 System Maintenance Notice 🚧

Ang Juan365 ay kasalukuyang sumasailalim sa system maintenance upang mapabuti ang aming serbisyo.

Sa oras na ito, maaaring pansamantalang hindi ma-access ang ilang features ng aming platform.

Salamat po sa inyong pang-unawa at suporta. 🤝

Maari din po kayong mag-message sa live chat support para sa mga katanungan! 

#Juan365PH #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,08/21/2025 10:44,,https://www.facebook.com/Juan365officialpage/posts/pfbid0dNxgFyLwd9L7ijxrsbjtmXRAXfN5CaAqPjxjzvEbnGjfNodDyjMnm55yHo3epzMfl,0,0,Photos,,,,,Lifetime,129626.0,67498.0,1064.0,478.0,544.0,42.0,,3865.0,3466.0,215.0,184.0,0.3,,,,,,2025-08-21 10:44:00,2025-08
122151122264762707,61572881214141,Juan365,"🎮 Gaming is life, pero ‘wag kalimutang magpahinga.
Take a step back, breathe, and realign.
⏸️ JuanHit Pause. Self-care muna.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #TheResponsibleJuan",,0,08/21/2025 08:00,,https://www.facebook.com/Juan365officialpage/posts/pfbid0aPReyw54SgdfHG2EVHj9HZi6bgUP5xM2RgwfUamFFQv7XcV2eaJxZjSybgEEeAr7l,0,0,Photos,,,,,Lifetime,81314.0,45436.0,891.0,426.0,416.0,49.0,,1748.0,1503.0,244.0,1.0,0.09,,,,,,2025-08-21 08:00:00,2025-08
