Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Link Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Negative feedback from users: Hide all,Estimated earnings (USD),Negative feedback from users: Hide,Matched Audience Targeting Consumption (Video Click)
1.22167E+17,6.15729E+13,Juan365,"Bagong Juankada alert! Sino kaya ang bagong paparating para magpasaya? Comment your hula!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,11/20/2025 3:34,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02DML4pWGmGRUncbBZhgsomWmdG7Vs5yS3YXJvDQbWSqr5Rnsx1BK3bTHXem3aYjQWl,0,0,Photos,,,,,Lifetime,37129,20964,644,364,206,74,988,180,807,1,0.34,,,3,,1,
1.22167E+17,6.15729E+13,Juan365,"GCASH SERVICE ADVISORY!

📢 Heads up  JUANKADA!
Some GCash services (Buy Load, Pay Bills, Bank Transfer & QRPH) are currently down due to system updates, and the maintenance will be ongoing until further notice. ⚙️

Please wait patiently while they work on restoring everything ASAP. 🙏

As an alternative, you may use another payment method for now. 💳✨
This will help ensure your transactions proceed smoothly without interruption.

Salamat sa pang unawa Juankada🤝

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,11/20/2025 15:35,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0KpaPc6SYaT8A4LG8DQZHeUMV1FSKin8gDXP8XJRkEJGJ4pEDr5KeuSFFEaLyUWsfl,0,0,Photos,,,,,Lifetime,32361,18238,390,222,140,28,930,85,659,186,0.09,,,2,,2,
1.22167E+17,6.15729E+13,Juan365,"Jogo do Bicho time — let the animals decide your luck today!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,11/20/2025 16:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02KcLuGB1dAZa28iM7BHZ5PyN5zATT22zzhyT424LNDqXGYEpafJEPhnBM4dTSUo6fl,0,0,Photos,,,,,Lifetime,35526,19539,659,315,282,62,1301,178,840,283,0.32,,,,,3,
1.22167E+17,6.15729E+13,Juan365,"Philippines’ pride Ahtisa Manalo cracks the Top 12! Watch her shine and bring back the crown! 👑🇵🇭✨
#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #The74thMissUniverse",,0,11/20/2025 18:58,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02f7DQCoHtS9a44dUhwbKV3B42LK6reskxsJ4JzvkZQDohU2v2rVCJaLLw2KkmGiR1l,0,1,Photos,,,,,Lifetime,25454,15401,209,155,36,18,287,69,218,,0,,,,,,
1.22167E+17,6.15729E+13,Juan365,"Feel na feel mo na ba ang Pasko? Kasi sa Juan365, maaga ang pa-regalo! 🎁🔥

How To Join:
1️⃣ Like & Follow Juan365 Cares 
2️⃣ Share this post on your timeline
( https://www.facebook.com/share/v/1Cu2QogaY3/ )
3️⃣ Mention Juan365 as your caption and don’t forget to use #Juan365 #AllInJuanSaSaya #NanayConchita
4️⃣ Comment your Juan365 User ID below at i-attach ang screenshot bilang proof na nagawa mo ang steps (Like + Follow + Share)

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Feel na feel mo na ba ang Pasko? Kasi sa Juan365, maaga ang pa-regalo! 🎁🔥

How To Join:
1️⃣ Like & Follow @[61579361702713:2048:Juan365 Cares] 
2️⃣ Share this post on your timeline
( https://www.facebook.com/share/v/1Cu2QogaY3/ )
3️⃣ Mention @[61572881214141:2048:Juan365] as your caption and don’t forget to use #Juan365 #AllInJuanSaSaya #NanayConchita
4️⃣ Comment your Juan365 User ID below at i-attach ang screenshot bilang proof na nagawa mo ang steps (Like + Follow + Share)

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,11/20/2025 20:00,N/A,https://www.facebook.com/reel/3770588583246011/,1,0,Videos,,,,,Lifetime,52858,47232,874,506,262,106,541,,484,57,0.02,106717.864,2.247,,0,,
1.22167E+17,6.15729E+13,Juan365,"Ahtisa Manalo finishes as 3rd Runner-Up! 🇵🇭💫
Congratulations, Queen! Thank you for bringing pride to the Philippines and owning the global stage with grace. 👑❤️
#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #The74thMissUniverse",,0,11/20/2025 22:55,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02kDiiX3PzxahmJ6KPRF9A6NaHfBTzcjf4hwDhSV4sabGYNtqEDxPC3fECF7kSxCFMl,0,1,Photos,,,,,Lifetime,57012,33615,403,301,64,38,644,176,468,,0,,,7,,,
1.22167E+17,6.15729E+13,Juan365,"Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",11,11/21/2025 0:10,N/A,https://www.facebook.com/reel/1917232169144345/,0,0,Videos,,,,,Lifetime,22455,21173,852,564,187,101,899,,871,28,0.02,73732.838,3.988,,0,,
1.22167E+17,6.15729E+13,Juan365,,,0,11/21/2025 0:35,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid029KqaPCecQuactX8sVCx5buNYz2x31LwkF71qbL2rYEgiVp2E3rpCh7eLWzZNgJWQl,0,1,Live,,,,,Lifetime,,6167,245,190,55,0,416,,416,,0,,,,,,
1.22168E+17,6.15729E+13,Juan365,"Crack the code, Juankada! 🔎 Ano kayang game ang tinutukoy?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,11/21/2025 4:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02WkDJbz9sPGq7a3HZqfSwFwBsmvVZh4H8iw4Z7cjgts1Jvpb4zxXarR7HeatRK6cil,0,0,Photos,,,,,Lifetime,36073,21034,849,369,347,133,1104,140,944,20,0.33,,,5,,4,
1.22168E+17,6.15729E+13,Juan365,"Juankada, sagot-sagot muna! Ano ang source ng happiness mo? 😄

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,11/21/2025 16:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02vZ4jMHP9rE2kUh7ekiva9D3qXjwnMznY6MnwMtDApfVkXDpNkBs6dNNDy9CWm5UAl,0,0,Photos,,,,,Lifetime,39447,22456,926,392,448,86,1099,133,915,51,0.37,,,7,,4,
1.22168E+17,6.15729E+13,Juan365,"Ready na ba ang OOTD at dance moves mo sa Christmas Party?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,11/21/2025 20:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0Ba8KYCwuPcGQjrAXWRTQTM3KD4w4b8MfSA1zs4E5tm9fzEYbrTFeqsdaDQPqYYnQl,0,0,Photos,,,,,Lifetime,21237,12078,468,264,140,64,392,77,264,51,0.2,,,2,,,
1.22168E+17,6.15729E+13,Juan365,"Don't miss out on the fun—join JuanSportss and share this post!

 #Juan365PH #AllInJuanSaSayaa #JuanKada #JuanSports",,0,11/21/2025 23:19,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02QJPMq24Djb7w5uZYwB4nWePEYixjqyHyPJHj5VgDZ4k2Y5QrecKzPaT4unY9ZhPtl,0,1,Photos,,,,,Lifetime,43663,26557,155,117,13,25,302,113,189,,0,,,,,1,
1.22168E+17,6.15729E+13,Juan365,"Choose your happiness!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,11/22/2025 0:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0zuKMqshZKRrmDvXKhPTqZasFQZXRTzugD3N4Z3jArUPRCV5VdFnGySU2CTT1jvdl,0,0,Photos,,,,,Lifetime,81847,43070,1441,628,646,167,2673,472,2143,58,0.2,,,5,,6,
1.22168E+17,6.15729E+13,Juan365,,,0,11/22/2025 0:07,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02NSVBcnNtWGyZbqQUjEmkzqWK4NpsQgq4ceXWhqLeGdwLVnFMXbg1Y3BkK7QXfZSil,0,1,Live,,,,,Lifetime,,9152,307,237,70,0,681,,681,,0,,,,,,
1.22168E+17,6.15729E+13,Juan365,"Ready ka na ba? Baka ikaw ang tamaan ng swerte today! ⚡

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,11/22/2025 16:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02Gg5uUDNyqepQP51zCH9iMZzevEMugVa2X5v8Z5pkQbdFYXxmZw2qKm79cbEFP5vRl,0,0,Photos,,,,,Lifetime,51447,27641,1151,584,379,188,2043,292,1299,452,0.48,,,8,,4,
1.22168E+17,6.15729E+13,Juan365,"Kilalanin natin si Tatay Leo, ang isa nating beneficiary ng Juan365 Cares na nakipag-KwentuJuan sa atin. 
Tunghayan natin ang kwentong-laban niya at sama-sama nating subaybayan ang kanyang istorya. 🙏

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,11/22/2025 17:35,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0Yzq2UN5PJi7cXbTpcXEWJGmBZb5CvwJxdieLfzvzx9gYPoppASSvdPqBSNtrVLmrl,0,1,Videos,,,,,Lifetime,,4754,191,146,45,0,70,,69,1,0,,,,,,
1.22168E+17,6.15729E+13,Juan365,"Make me whole naman oh 😩👉👈
Baka ikaw lang ang makakabuo sa’kin, Juankada.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,11/22/2025 20:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0WRRtEMEo8vXyqjwGHdmxgJ8VL6geG1XvYmxwACynrehNvHdvns23DHzxZTSq44QAl,0,0,Photos,,,,,Lifetime,83509,44554,1501,746,604,151,2860,464,2392,4,0.73,,,12,,5,
1.22168E+17,6.15729E+13,Juan365,"Don’t miss a beat! Follow JuanSports for epic sports action, hype moments, and all the latest updates!

 #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",,0,11/22/2025 22:27,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0VsDGsKxBRsnVHyLfqZbDiJ1kEogYLnaxVZnDBQ4ZstdeK7MjQLJhZA252vM73ATwl,0,1,Photos,,,,,Lifetime,39675,22845,206,139,47,20,369,97,272,,0,,,1,,,
1.22168E+17,6.15729E+13,Juan365,"Counting days till 13th month be like… ⏰💵

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,11/23/2025 0:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02Wuw2EngiApxLa5ZyPti2NzUeU7x6W8H6WL33q2K1AARsTbEtWNQ1R4hcAqHUf4XEl,0,0,Photos,,,,,Lifetime,66333,36734,1135,543,375,217,1628,306,1260,62,0.6,,,5,,1,
1.22168E+17,6.15729E+13,Juan365,,,0,11/23/2025 0:23,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid023FrX3En67jKkKj3Gg7kmvEFfx5J1Tj8qLyqpJSPCho1AzahKPZ3uGxVGRMXqtW5Nl,0,1,Live,,,,,Lifetime,,8116,251,219,32,0,581,,581,,0,,,,,,
1.22168E+17,6.15729E+13,Juan365,"Meet our newest Juankada — Criselda Alvarez!  Get ready for surprises, fun, and all-in Juan excitement!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Meet our newest Juankada — @[100057152002418:2048:Criselda Alvarez]!  Get ready for surprises, fun, and all-in Juan excitement!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",19,11/23/2025 2:01,N/A,https://www.facebook.com/reel/743688911323179/,1,0,Videos,,,,,Lifetime,41186,53836,1478,1107,197,174,780,,780,,0.03,622073.127,9.925,,0,,
1.22168E+17,6.15729E+13,Juan365,"Claim mo na, Juankada — hindi ‘to paasa.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Claim mo na, Juankada — hindi ‘to paasa.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,11/23/2025 16:00,N/A,https://www.facebook.com/reel/1777555179570591/,1,0,Videos,,,,,Lifetime,24217,20990,704,383,219,102,347,,347,,0.01,55595.458,2.601,,0,,
1.22168E+17,6.15729E+13,Juan365,"Congratulations, Juankada Michael! 📱✨ Our Supresa ni Juan iPhone 17 winner! Sumali na rin kayo — Malay mo, ikaw na ang next winner! Dahil sa Juan365, All in Juan sa saya! 

Check the comment section Juankada! 🤭

#Juan365 #AllInJuanSaSaya  #SurpresaNiJuan",,0,11/23/2025 19:03,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid029JCZeAKzVCEZ8FMa3r8zUVrM2KS3ufXYyRVDbxXtmJVUZZ9ngYqHZd16xxL4gCCXl,0,0,Text,,,,,Lifetime,,8153,312,225,87,0,647,,647,,0,,,,,,
1.22168E+17,6.15729E+13,Juan365,"Catch the dragon! 🐉 Play Fortune Dragon now and grab all the fun waiting for you, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,11/23/2025 20:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0qBvfmsQJWwXyWBC81WMXhPP6o88dughtcLMji5YPCLDB8E8FW9wiDHfkxNg9v42gl,0,0,Photos,,,,,Lifetime,39746,20745,775,342,233,200,1005,136,827,42,0.38,,,1,,2,
1.22168E+17,6.15729E+13,Juan365,,,0,11/23/2025 23:53,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid01QB3dPsNLVtvEumSm2GKcR7dBQU8EDxFEs8tpC4Lx5eehk5NvYz9AZ9ZNTyrr3T6l,0,1,Live,,,,,Lifetime,,9397,307,228,79,0,1270,,1270,,0,,,,,,
1.22168E+17,6.15729E+13,Juan365,"Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,11/24/2025 0:00,N/A,https://www.facebook.com/reel/1166657278390416/,1,0,Videos,,,,,Lifetime,24170,20607,818,545,190,83,558,,558,,0.01,73432.201,3.67,,0,,
1.22168E+17,6.15729E+13,Juan365,"It’s official! 🤝 Welcome to the Juan365 fam, Criselda Alvarez!
All set and ready with our newest ambassador — let’s make every play legendary!

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #CriseldaAlvarez","It’s official! 🤝 Welcome to the Juan365 fam, @[100057152002418:2048:Criselda Alvarez]!
All set and ready with our newest ambassador — let’s make every play legendary!

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #CriseldaAlvarez",62,11/24/2025 2:11,mixed,https://www.facebook.com/reel/819915094014124/,1,0,Videos,,,,,Lifetime,320864,283890,3145,2709,221,215,2438,,2259,102,0.37,3084562.727,10.062,,0,,77
1.22168E+17,6.15729E+13,Juan365,"Sama ka na sa saya – kasi dito sa Juan365 pwedeng ibang level ang swerte mo!
Ready ka na? Join us now!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,11/24/2025 16:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02BTTsid1VKqsCc7hCZa4aE6ZNGvPDi1PZM5ZaWhLpnZaFEtB5G9PUUAQMiRowPfKMl,0,0,Photos,,,,,Lifetime,20604,11410,481,253,145,83,420,64,332,24,0.19,,,,,3,
1.22168E+17,6.15729E+13,Juan365,"Manifesting hard… sana all may iPhone 17 Pro Max.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,11/24/2025 20:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0MU8oZRqLuGMcAkh8LiNEzQj1wJz6fFCy1JTzjhhz1zwgSX9q7J5x6p3M2daF4K5ql,0,0,Photos,,,,,Lifetime,70603,39752,1697,778,618,301,1680,260,1391,29,0.65,,,2,,2,
1.22168E+17,6.15729E+13,Juan365,,,0,11/24/2025 23:35,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid022yoNLDC7oriVkCVGpcJwrZCcPtKykqu8GLmoEwnoCkivyVwkhmFLW2JUNkSa843Wl,0,1,Live,,,,,Lifetime,,8602,229,177,52,0,692,,692,,0,,,,,,
1.22168E+17,6.15729E+13,Juan365,"Level up your playtime! Try these 759 Gaming faves, Juankada—dito lang sa Juan365!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Level up your playtime! Try these 759 Gaming faves, Juankada—dito lang sa Juan365!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,11/25/2025 0:00,N/A,https://www.facebook.com/reel/1918814288981976/,1,0,Videos,,,,,Lifetime,17528,10723,481,276,132,73,747,,320,427,0.02,58434.93,4.162,,0,,
1.22168E+17,6.15729E+13,Juan365,"Join the hype with JuanSports!
From epic games to all the latest sports news, follow us today! 🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",,0,11/25/2025 2:22,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0yKAgaP5pRvCSbYS4hqFUUGdT7xJrJJKm64pgb7UhhQgcXAtFZbhES2D2A3MbDpuBl,0,1,Photos,,,,,Lifetime,37851,21315,196,129,53,14,416,87,329,,0,,,3,,1,
1.22168E+17,6.15729E+13,Juan365,"A super bonggang Surpresa ni Juan is on the way! Maagang pamasko is here, with our Newest Juankada Criselda Alvarez! Celebrate the season with Juan365 — All in Juan sa Saya!

Click here for the Full Mechanics: https://www.facebook.com/share/r/1Bpt4t2Twg/
  
#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","A super bonggang Surpresa ni Juan is on the way! Maagang pamasko is here, with our Newest Juankada @[100057152002418:2048:Criselda Alvarez]! Celebrate the season with Juan365 — All in Juan sa Saya!

Click here for the Full Mechanics: https://www.facebook.com/share/r/1Bpt4t2Twg/
  
#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",47,11/25/2025 4:00,N/A,https://www.facebook.com/reel/767772532983788/,1,0,Videos,,,,,Lifetime,380653,192476,51839,40686,7806,3347,656,,655,1,4.36,4354833.014,13.901,,0,,
1.22168E+17,6.15729E+13,Juan365,"Safe, legit, at all-in fun! Yan ang Juan365 vibes mo, Juankada — game na game ka sa saya, worry-free pa!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,11/25/2025 16:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid034PAH3ya41Y5pk8RiXAhvtaGaB9nhRm8gehq7A3nFhQVfhMp9QfBpT7MSiFhR9yW5l,0,0,Photos,,,,,Lifetime,30803,17002,674,293,173,208,706,139,477,90,0.31,,,4,,1,
1.22168E+17,6.15729E+13,Juan365,"Comment lang, may chance ka nang manalo ng extra rewards!

Paano sumali?
1️⃣ I-comment ang User ID mo + sagot sa tanong na: “Bakit ikaw ang deserve maging Lucky Juankada Commenter?”
2️⃣ Like and follow our official Facebook Page (Juan365)
3️⃣ I-share mo ’tong post

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,11/25/2025 20:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02vLPxwmqJA6Rc4vP4RbKSwA6cj6K1Zb1fedMATzwV7EQEfuLwMGSa9QqsRQ6ypKKUl,0,0,Photos,,,,,Lifetime,45203,24913,1285,597,454,234,1426,245,1181,,0.44,,,,,4,
1.22168E+17,6.15729E+13,Juan365,,,0,11/25/2025 23:45,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02CTtgxHS1quKK7ro33Ue4QZH3w5Vp8Yxpmf6xUeTsgBfXfoq53aG1U96A16MRAW8ql,0,1,Live,,,,,Lifetime,,6841,197,164,33,0,655,,655,,0,,,,,,
1.22168E+17,6.15729E+13,Juan365,"Your All in Juan Gaming Destination — one stop, all fun!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,11/26/2025 0:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0S4ptNLtyydxLBwEwdqMpCqQedhBZbaSmFp8FEmK3ecZ29LZSic3gfvqjMsZpQX83l,0,0,Photos,,,,,Lifetime,32484,18209,505,336,125,44,642,121,521,,0.32,,,7,,1,
1.22168E+17,6.15729E+13,Juan365,"Join the hype with JuanSports! Kung saan lahat ng sports all in Juan!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",,0,11/26/2025 1:43,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0LL4cxpDhEeSbcAShe9gaaydCwVM6BaXiNWpQD7qCp2FRhbSFoEqK2DdePCRfhiiGl,0,1,Photos,,,,,Lifetime,17441,10525,170,134,24,12,126,16,67,43,0,,,3,,,
1.22168E+17,6.15729E+13,Juan365,"Oo heto na—kumapit ka, Juankada…

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,11/26/2025 4:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0MCQf11WhNoZig7Nb9rHN3eRGcXmLrrJKKmHtuM5NjdVGDsBzp6oDrPwsz4KUPjH1l,0,0,Photos,,,,,Lifetime,42660,24282,851,462,266,123,831,138,679,14,0.43,,,3,,2,
1.22168E+17,6.15729E+13,Juan365,"Dalhin mo ang all-in Juan vibes saan ka man! Download the app na!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,11/26/2025 16:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0pAWsXcpuV9Q7E9pfgyJ826eodrtR3rkTB8Lo5Ff83w9QpsR1d2srR2eZDrHNQLLTl,0,0,Photos,,,,,Lifetime,27867,13326,525,318,108,99,455,136,245,74,0.22,,,,,2,
1.22168E+17,6.15729E+13,Juan365,"Oras na para maging part ng next big surprise!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,11/26/2025 20:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0PvDab6k8hyP3fBzf6yvLigKdMYbwWjMTZXCyXcAqVACH5D9KmxxjFT9N66bjXeZAl,0,0,Photos,,,,,Lifetime,37908,21415,1002,476,461,65,1136,157,979,,0.08,,,1,,1,
1.22168E+17,6.15729E+13,Juan365,"Congratulations, Juankada Loisa Andalio-Alonte! 🧡💍

Isang bagong kabanata na puno ng pagmamahal at Juan-derful moments ang naghihintay ✨

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,11/26/2025 23:34,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid031qwo2nBrZqvaARsDhpJqJ1KWXgoW7g82io8iv6uPEvENfxzyAGz11WMecsgU6qSAl,0,0,Photos,,,,,Lifetime,111022,63773,1440,1043,278,119,2376,396,1788,192,1.06,,,4,,,
1.22168E+17,6.15729E+13,Juan365,"Mag-register na at simulan ang saya kasama ang Juankada! 🎮 Enjoy the game, pero tandaan, always play responsibly! ✅

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,11/27/2025 2:52,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0Y7AxQW5zBvyVMEPQTfaPm7CQW7RT3aUqALrk1xZzN2oBTEJHdE2TmPkrE49GhjDvl,0,0,Photos,,,,,Lifetime,42742,27286,593,326,186,81,597,123,472,2,0.32,,,3,,,
1.22169E+17,6.15729E+13,Juan365,"Huwag palampasin ang excitement! 
Register na sa Juan365 at experience the thrill!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH  #AllInJuanSaSaya  #JuanKada","Huwag palampasin ang excitement! 
Register na sa Juan365 at experience the thrill!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH  #AllInJuanSaSaya  #JuanKada",11,11/27/2025 16:00,N/A,https://www.facebook.com/reel/3315997925221236/,1,0,Videos,,,,,Lifetime,11191,7730,584,343,161,80,244,,244,,0.02,40995.819,4.632,,0,,
1.22169E+17,6.15729E+13,Juan365,"4 Fridays left, Juankada! Pero si Juan, wala nang hintayan — puro pa-surpresa agad!

How To Join:
1️⃣ Like & Follow JuanSports  ( https://www.facebook.com/JuanSportsOfficial )
2️⃣ Share this post ( https://www.facebook.com/share/p/17DN8Ma54a/ ) and mention Juan365  and JuanSports as your caption and don’t forget to use #Juan365  #AllInJuanSaSaya 
3️⃣ Comment your Juan365 User ID below at i-attach ang screenshot bilang proof na nagawa mo ang steps (Like + Follow + Share)

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,11/27/2025 20:00,N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid033aXabSJHbX9QaFJpVez9YUU73zgUBvnvXGhb28ZznrqDfAfEqVGaTUAnndjmov89l,0,0,Photos,,,,,Lifetime,92742,57759,1340,802,326,212,1209,197,1005,7,1.35,,,3,,,
