post_id,created_time,date,message,permalink,likes,comments,shares,reactions,total_engagement
580104038511364_122167342460762707,2025-11-20T11:34:37+0000,2025-11-20,"Bagong Juankada alert! Sino kaya ang bagong paparating para magpasaya? Comment your hula!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSa",https://www.facebook.com/122169588380762707/posts/122167342460762707,0,0,73,0,73
580104038511364_122167311482762707,2025-11-20T08:00:28+0000,2025-11-20,"Ano ang pinaka budol na salita ang narinig mo sa tropa mo?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122167311482762707,0,0,59,0,59
580104038511364_122167309310762707,2025-11-20T07:43:09+0000,2025-11-20,,https://www.facebook.com/122169588380762707/posts/122167309310762707,0,0,49,0,49
580104038511364_122167291760762707,2025-11-20T06:23:16+0000,2025-11-20,"Huwag palampasin ang saya—join na sa JuanSports at i-share ang post na ito!

 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",https://www.facebook.com/122169588380762707/posts/122167291760762707,0,0,42,0,42
580104038511364_122167283864762707,2025-11-20T05:00:01+0000,2025-11-20,"Bagay sa’yo ‘yung iPhone 17 Pro Max… kaya join ka na sa Surpresa ni Juan Season 2! Baka ‘yan na ang early gift mo galing kay Juan!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juanka",https://www.facebook.com/122169588380762707/posts/122167283864762707,0,0,204,0,204
580104038511364_122155811576762707,2025-11-20T03:12:06+0000,2025-11-20,"Download the Juan365 app https://apps.apple.com/ph/app/juan365/id6749568347 & join the fun, Juankada!",https://www.facebook.com/122169588380762707/posts/122155811576762707?substory_index=1096444472404018,0,0,85,0,85
580104038511364_122167249262762707,2025-11-20T00:00:30+0000,2025-11-20,"Sweet moves only! Try Candy Blitz—today’s featured game!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122167249262762707,0,0,94,0,94
580104038511364_122167178210762707,2025-11-19T12:57:39+0000,2025-11-19,"Don’t miss a beat! Follow JuanSports for epic sports action, hype moments, and all the latest updates!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",https://www.facebook.com/122169588380762707/posts/122167178210762707,0,0,37,0,37
580104038511364_122167166042762707,2025-11-19T11:00:28+0000,2025-11-19,"Scroll ka nang scroll…heto mag register ka!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122167166042762707,0,0,69,0,69
580104038511364_122167147868762707,2025-11-19T08:00:03+0000,2025-11-19,"Juankada, ano ang missing piece sa dreams mo?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122167147868762707,0,0,69,0,69
580104038511364_122167145948762707,2025-11-19T07:38:36+0000,2025-11-19,,https://www.facebook.com/122169588380762707/posts/122167145948762707,0,0,36,0,36
580104038511364_122167138682762707,2025-11-19T06:30:02+0000,2025-11-19,"Juankada, narito na ang mechanics para maka-sali sa Mas Pinasaya, Mas Pinaganda, at Mas Pinaraming Surpresa ni Juan! 🥳🤩

Don’t forget — more shares, more chances of winning, kaya ishare niyo na ng ish",https://www.facebook.com/reel/818901960987498/,0,0,10851,0,10851
580104038511364_122167095596762707,2025-11-19T00:00:04+0000,2025-11-19,"First game feels! anong unang game mo sa Juan365? Share mo sa comments, Juankada.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #Ju",https://www.facebook.com/122169588380762707/posts/122167095596762707,0,0,84,0,84
580104038511364_122167040048762707,2025-11-18T14:47:26+0000,2025-11-18,"📢 Juankada Update: System is BACK! 🥳

Hello Juankada!

Good news! Ang ating system maintenance ay FINISH na! We are now fully operational.

Para magamit muli ang ating services, paki-refresh lang po a",https://www.facebook.com/122169588380762707/posts/122167040048762707,0,0,75,0,75
580104038511364_122167022540762707,2025-11-18T12:06:12+0000,2025-11-18,"System Maintenance Notice 🚧

Ang Juan365 ay kasalukuyang sumasailalim sa system maintenance upang mapabuti ang aming serbisyo.

Sa oras na ito, maaaring pansamantalang hindi ma-access ang ilang featur",https://www.facebook.com/122169588380762707/posts/122167022540762707,0,0,35,0,35
580104038511364_122167002608762707,2025-11-18T09:03:52+0000,2025-11-18,,https://www.facebook.com/122169588380762707/posts/122167002608762707,0,0,30,0,30
580104038511364_122167002116762707,2025-11-18T09:00:13+0000,2025-11-18,"Ano ang ultimate favorite mo sa Juan365, Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122167002116762707,0,0,34,0,34
580104038511364_122166988442762707,2025-11-18T06:12:44+0000,2025-11-18,"Follow JuanSports para sa more sports action, hype moments, and latest updates!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",https://www.facebook.com/122169588380762707/posts/122166988442762707,0,0,7,0,7
580104038511364_122166965678762707,2025-11-18T04:00:11+0000,2025-11-18,"Paw-sitive vibes only!
Lucky Neko is purring with good fortune—kaya tara, spin na!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #J",https://www.facebook.com/122169588380762707/posts/122166965678762707,0,0,122,0,122
580104038511364_122166939422762707,2025-11-18T00:00:23+0000,2025-11-18,"Quick survey, Juankada! Ano ang hindi mo talaga bet kapag naglalaro?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122166939422762707,0,0,57,0,57
580104038511364_122166880646762707,2025-11-17T14:00:26+0000,2025-11-17,"Totoo ang balita, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122166880646762707,0,0,104,0,104
580104038511364_122166850562762707,2025-11-17T09:38:51+0000,2025-11-17,"Don't forget to follow JuanSports – your bagong go-to hangout for fresh & fast sports updates! 🏀⚽🏈

 Like, Follow, and Share para lagi kang game-ready at updated sa lahat ng latest sports action! 🙌

#",https://www.facebook.com/122169588380762707/posts/122166850562762707,0,0,20,0,20
580104038511364_122166839840762707,2025-11-17T08:00:19+0000,2025-11-17,"Gusto mo ba ng extra rewards kahit sa simpleng pag-share lang?

Paano sumali?
1️⃣ Like and follow Juan365 
2️⃣ I-share mo ’tong post
3️⃣ Comment your User ID, screenshot na nagawa mo na ang mechanics ",https://www.facebook.com/122169588380762707/posts/122166839840762707,0,0,329,0,329
580104038511364_122166837050762707,2025-11-17T07:33:47+0000,2025-11-17,,https://www.facebook.com/122169588380762707/posts/122166837050762707,0,0,34,0,34
580104038511364_122166807440762707,2025-11-17T04:00:06+0000,2025-11-17,"Monday mood: ‘Pwede ba fast-forward to weekend? Sino relate, Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122166807440762707,0,0,63,0,63
580104038511364_122166785924762707,2025-11-17T00:00:13+0000,2025-11-17,"Fresh week, fresh chances!  Play smart, play safe, claim your cashback!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122166785924762707,0,0,121,0,121
580104038511364_122166728318762707,2025-11-16T14:14:19+0000,2025-11-16,"JUANKADA… READY NA BA KAYO? 🎉

May paparating na mas malaki, mas wild, at mas bonggang Surpresa ni Juan! 🧡🔥

At hindi lang prizes ang pasabog…
May bagong mukha na sasama sa ating kulitan! 👀✨

Sino kay",https://www.facebook.com/reel/661760783534068/,0,0,157,0,157
580104038511364_122166725042762707,2025-11-16T14:00:09+0000,2025-11-16,"Gaano ka sinwerte this November? Rate mo nga from 1–10!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122166725042762707,0,0,35,0,35
580104038511364_122166701582762707,2025-11-16T11:00:02+0000,2025-11-16,"Kung di mo pa natatry ang Juan365… this is your sign! Start your streak HERE! Download Juan365 APP now!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365P",https://www.facebook.com/122169588380762707/posts/122166701582762707,0,0,127,0,127
580104038511364_122166678476762707,2025-11-16T08:00:56+0000,2025-11-16,"Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/reel/1409731001156430/,0,0,39,0,39
580104038511364_122166676046762707,2025-11-16T07:36:32+0000,2025-11-16,,https://www.facebook.com/122169588380762707/posts/122166676046762707,0,0,45,0,45
580104038511364_122166670052762707,2025-11-16T06:40:23+0000,2025-11-16,"Don't forget to follow JuanSportsrts the new hangout for all solid fans when it comes to fresh and fast Sports Updates

Like, Follow, and Share para lagi kang game-Ready.

#Juan365 #Juan365PH #AllInJu",https://www.facebook.com/122169588380762707/posts/122166670052762707,0,0,7,0,7
580104038511364_122166653042762707,2025-11-16T04:00:14+0000,2025-11-16,"Ikaw, Juankada, bakit ka masaya sa Juan365?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122166653042762707,0,0,50,0,50
580104038511364_122166639416762707,2025-11-16T02:00:32+0000,2025-11-16,"Kilalanin natin si Nanay Conchita, ang isa nating beneficiary ng Juan365 Cares na nakipag-KwentuJuan sa atin. 

Tunghayan natin ang kwentong-laban niya at sama-sama nating subaybayan ang kanyang istor",https://www.facebook.com/122169588380762707/posts/122166639416762707,0,0,42,0,42
580104038511364_122166629216762707,2025-11-16T00:00:14+0000,2025-11-16,"Kalma muna, Juankada. Relax mode on — kasi deserve natin ‘to 💆‍♀️☀️

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122166629216762707,0,0,47,0,47
580104038511364_122166542066762707,2025-11-15T12:00:59+0000,2025-11-15,"Ano ang swak sa’yo: iPhone 17 Pro, Bonus Credits, o Both? 🤔

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122166542066762707,0,0,100,0,100
580104038511364_122166529622762707,2025-11-15T09:55:16+0000,2025-11-15,,https://www.facebook.com/122169588380762707/posts/122166529622762707,0,0,24,0,24
580104038511364_122166515396762707,2025-11-15T08:00:21+0000,2025-11-15,"Don’t just scroll… Share Juan’s Lucky Hat and manifest that win! 😎✨

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122166515396762707,0,0,104,0,104
580104038511364_122166514064762707,2025-11-15T07:46:30+0000,2025-11-15,,https://www.facebook.com/122169588380762707/posts/122166514064762707,0,0,12,0,12
580104038511364_122166497570762707,2025-11-15T05:53:55+0000,2025-11-15,"Follow JuanSports ang bagong tambayan ng mga solid fans pagdating sa fresh, fast, at legit Sports Updates!

Like, Follow, and Share para lagi kang game-Ready.

#Juan365 #Juan365PH #AllInJuanSaSaya #Ju",https://www.facebook.com/122169588380762707/posts/122166497570762707,0,0,14,0,14
580104038511364_122166486374762707,2025-11-15T04:00:13+0000,2025-11-15,"Huwag mo na ipagpabukas ang saya, Juankada! Baka maunahan ka pa — download Juan365 App today!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJu",https://www.facebook.com/122169588380762707/posts/122166486374762707,0,0,52,0,52
580104038511364_122166452108762707,2025-11-15T00:00:25+0000,2025-11-15,"Spin, play, and enjoy our November Favorites — basta laro, Juan365 ang bahala! 💪🎰

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #Ju",https://www.facebook.com/122169588380762707/posts/122166452108762707,0,0,80,0,80
580104038511364_122166380414762707,2025-11-14T12:01:12+0000,2025-11-14,"Ikaw ang hinihintay ng rewards! Claim mo na, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/reel/834845019161249/,0,0,105,0,105
580104038511364_122166344852762707,2025-11-14T08:00:11+0000,2025-11-14,"Nag uunahan kay Juan? 🤭 Alam mo ba ang sagot, Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122166344852762707,0,0,75,0,75
580104038511364_122166342476762707,2025-11-14T07:43:55+0000,2025-11-14,,https://www.facebook.com/122169588380762707/posts/122166342476762707,0,0,26,0,26
580104038511364_122166321296762707,2025-11-14T04:00:03+0000,2025-11-14,"Juankada, 6 Fridays na lang at Pasko na! Pero si Juan, hindi na makapaghintay — tuloy-tuloy ang pa-surpresa!

How To Join:
1️⃣ Like & Follow JuanSports  ( https://www.facebook.com/JuanSportsOfficial )",https://www.facebook.com/122169588380762707/posts/122166321296762707,0,0,186,0,186
580104038511364_122166289652762707,2025-11-14T00:00:23+0000,2025-11-14,"Dalhin ang saya kahit saan! Download Juan365 App now!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/reel/811391055076040/,0,0,54,0,54
580104038511364_122166220676762707,2025-11-13T14:00:01+0000,2025-11-13,"Sasagutin mo ba yan Juankada? Si Juan na yan!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122166220676762707,0,0,87,0,87
580104038511364_122166209690762707,2025-11-13T12:41:54+0000,2025-11-13,"Malalim na pakikiramay sa pagpanaw ni Ginoong Juan Ponce Enrile mula sa Juan365 at Juan365 Cares Family 🙏

Matapos ang napakahabang paglilingkod sa bayan, nawa'y makamit niya ang ganap na kapayapaan a",https://www.facebook.com/122169588380762707/posts/122166209690762707,0,0,22,0,22
580104038511364_122166191900762707,2025-11-13T10:00:09+0000,2025-11-13,"Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122166191900762707,0,0,48,0,48
580104038511364_122166172202762707,2025-11-13T08:00:05+0000,2025-11-13,"Bigyan ng choice si Juankada — Isang libo o regalo? Ho-HO-HO!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122166172202762707,0,0,111,0,111
580104038511364_122166169508762707,2025-11-13T07:37:06+0000,2025-11-13,,https://www.facebook.com/122169588380762707/posts/122166169508762707,0,0,26,0,26
580104038511364_122166166316762707,2025-11-13T07:01:30+0000,2025-11-13,"Stay updated with JuanSports, the new go-to spot for die-hard fans who want fresh and fast sports news.
Like, follow, and share to always stay game-ready!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKa",https://www.facebook.com/122169588380762707/posts/122166166316762707,0,0,7,0,7
580104038511364_122166147584762707,2025-11-13T04:00:12+0000,2025-11-13,"Real talk muna, Juankada!
Anong attitude ang big no-no kapag hindi sinwerte sa laro?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya ",https://www.facebook.com/122169588380762707/posts/122166147584762707,0,0,49,0,49
580104038511364_122166107984762707,2025-11-13T00:01:19+0000,2025-11-13,"Uulan na naman ng swerte! Ready ka na ba?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",https://www.facebook.com/122169588380762707/posts/122166107984762707,0,0,66,0,66
